-3.631057720616193141e+00 3.136916034089292893e+01
-2.312322881008672670e+00 1.569367421207249613e+01
3.649205521493922078e+00 3.163340187620345390e+01
1.484391200991090898e-01 5.044068344751595490e+00
1.691861745899890579e+00 1.072479233447885250e+01
-3.727678103029425927e+00 3.279116807961011659e+01
-3.951146380752072140e+00 3.622311544426040086e+01
1.290650231663014402e+00 8.331556040983585376e+00
-1.170925153017140730e+00 7.742131427936429056e+00
4.549075076849986132e+00 4.638816810963541570e+01
2.170071531193338288e-01 5.094184209009916309e+00
-1.898661167629015267e+00 1.220982845892475055e+01
-1.281629469613267069e+00 8.285148194762367524e+00
1.683427635134346012e+00 1.066785720546803340e+01
4.798462623358554779e-01 5.460504870955380952e+00
2.850383050023794773e+00 2.124936706372590223e+01
-4.604021291590001397e-01 5.423940241068281765e+00
-2.330509292764944007e+00 1.586254712732751848e+01
-3.454195072031644109e+00 2.886292719129539108e+01
2.819545600344044445e+00 2.089967478483891483e+01
2.160551843374509673e-01 5.093359685358179512e+00
-1.355954840687788376e+00 8.677227059969290224e+00
3.367973861845463546e+00 2.768649586814849073e+01
3.874195524705552174e+00 3.501878192729705574e+01
2.599525157684311694e+00 1.851506209086728916e+01
-3.960445897085429490e+00 3.637026340748162312e+01
8.477026511396719144e-01 6.437199569498456952e+00
-2.042527985306581417e+00 1.334384114152112488e+01
-4.939484604848159321e+00 5.379701632306394998e+01
-1.594689275923627747e+00 1.008606777349164929e+01
-2.569003439165849834e+00 1.819955734089192845e+01
-2.619331884434077384e+00 1.872179904162594966e+01
4.430986412220768500e+00 4.426728117057015766e+01
4.653132240358701210e+00 4.830327929253117247e+01
-3.923278870173926514e+00 3.578423418630640640e+01
-8.417566920357577587e-01 6.417108657173963060e+00
1.707201843509968953e+00 1.082907626896767184e+01
-3.925263604876114698e+00 3.581538873553006397e+01
3.924802528441468041e+00 3.580814977452108394e+01
-2.511411842600748123e+00 1.761437888631056836e+01
6.666038161900278425e-02 5.008887212955182022e+00
1.482333389052500117e+00 9.394624552599740497e+00
2.282975973541972792e+00 1.542395859153983650e+01
7.919556579768531890e-01 6.254387528403101193e+00
-2.950945054201686624e+00 2.241615342583478920e+01
3.111300696202826899e+00 2.436038404438438931e+01
-8.920475693872749190e-01 6.591497732099489859e+00
8.216001429282844271e-01 6.350053589719554914e+00
-3.587272852413414537e+00 3.073705303532454991e+01
-1.625035005244423125e+00 1.028147753653948371e+01
3.151714368096559582e+00 2.486660691613259289e+01
-1.734406976159239555e+00 1.101633511789967379e+01
-1.166691124823726611e+00 7.722336361484904543e+00
3.711228800303729258e+00 3.254643841640771029e+01
-1.288990200304758194e+00 8.322991472963401804e+00
1.148357766025433158e+00 7.637451117581846916e+00
-4.344432612301536878e+00 4.274818944565831202e+01
1.077552843260161097e-01 5.023222402600361569e+00
-3.274963628034646135e-01 5.214507735298997027e+00
-9.428305748972185540e-01 6.777858985922039281e+00
-1.704431315608736508e+00 1.081017221925545613e+01
3.883193681723557944e-01 5.301583863395554985e+00
-1.562872999441541566e+00 9.885144024766802318e+00
-2.308442998380204614e+00 1.565781815354117867e+01
-3.205494998568093834e+00 2.555039637169012678e+01
5.156289202627561963e-01 5.531746366822671845e+00
4.076301070043841790e+00 3.823246082728113748e+01
-1.970583902034654944e+00 1.276640182991625316e+01
-2.876050110845764785e+00 2.154332848019187097e+01
-2.547330736297885867e+00 1.797778776017585756e+01
-3.981142098548142716e+00 3.669898481766462339e+01
3.871764563834176442e+00 3.498112167552410057e+01
-5.299701926865321155e-01 5.561736810272400078e+00
1.977466718384468081e+00 1.282074924463647392e+01
-4.414287592558484796e+00 4.397186989963156378e+01
-3.558919929350806477e+00 3.033182212706070047e+01
-4.768194815536318742e+00 5.047136359781485737e+01
-3.217926313799885918e+00 2.571009952209144345e+01
-3.552338801489570486e+00 3.023822192113671647e+01
-1.031320281890008239e+00 7.127243047675372090e+00
-3.726928963938824779e+00 3.277999900449223958e+01
-1.747831644290367414e+00 1.110983091356553842e+01
1.163003079377872950e+00 7.705152325284830184e+00
-2.348873585130312414e+00 1.603441423784585140e+01
3.340652422374590813e+00 2.731991721423444375e+01
-1.432460932387863650e+00 9.103888645635015209e+00
-2.082397856146900317e+00 1.367276166257041226e+01
6.066201366328938249e-01 5.735975980337021163e+00
-1.276542468600290192e-01 5.032591213482802139e+00
2.249511574283136639e+00 1.512060464566759066e+01
-3.280461054219472317e-01 5.215228494565014472e+00
2.510845852434339776e+00 1.760869378937345431e+01
6.113153390563255130e-01 5.747412887531100800e+00
-1.717761844370269131e-01 5.059014115079486729e+00
2.130267936842923149e+00 1.407608296548200855e+01
-3.887153690867122258e+00 3.521992763284377759e+01
-9.589736517798819193e-02 5.018392609296160600e+00
-2.290039119396430678e+00 1.548855833673195903e+01
4.395068298180321520e+00 4.363325069133933454e+01
2.310228686399746323e+00 1.567431316692859511e+01
-3.232059075648247237e+00 2.589241173696040477e+01
-1.331562805299328911e+00 8.546119008913237280e+00
3.401887945009267611e+00 2.814568318079875553e+01
3.687851741109362536e-01 5.272005009288067257e+00
3.283480005609188623e+00 2.656248189447063623e+01
2.430349987186474436e+00 1.681320212043459250e+01
-4.546903962608437766e+00 4.634867129036862821e+01
3.267811497746908600e-01 5.213571839696137467e+00
-4.480308190367506604e+00 4.514632296134832501e+01
-3.168070880585781346e+00 2.507334620883113629e+01
-3.546220571692756174e+00 3.015136068619379728e+01
3.651968562608503888e+00 3.167374876456164401e+01
-2.871056849549573631e+00 2.148593486669104635e+01
5.759119144520372657e-01 5.663349066415621635e+00
2.105881173904812442e+00 1.386947103721342245e+01
-3.455128150902996076e+00 2.887582107832471223e+01
-1.458491241862037491e+00 9.254393405176536191e+00
-5.123963492144678611e-01 5.525100037376629913e+00
2.896598139022302121e+00 2.178056155797492721e+01
3.290718699795739610e+00 2.665765912237072754e+01
-1.684644829738236815e+00 1.067605640472754658e+01
-1.720850095931898416e+00 1.092265010533764880e+01
-1.194576243297581719e+00 7.854024802101926106e+00
-4.258847885663435306e+00 4.127557062643982988e+01
4.533802455526622310e+00 4.611072941147845938e+01
-3.570603263622893486e+00 3.049841533238891600e+01
-9.888076730313066776e-02 5.019554812284911627e+00
-3.407615037793065849e+00 2.822368049158687597e+01
-3.883319851493464370e+00 3.516034613800644593e+01
-3.704147449842936979e+00 3.244141666035586979e+01
3.741352816587090402e+00 3.299544179636831132e+01
-1.815128871473348227e-02 5.000658938564011002e+00
3.716528495064112647e+00 3.262516810924703492e+01
1.625443807470002611e+00 1.028413514248515881e+01
4.977698067952450955e+00 5.455495611139512846e+01
3.630750868433372247e-01 5.263647037372593651e+00
1.754471031958470206e+00 1.115633720396283834e+01
4.131589829726561192e+00 3.914006904219991156e+01
4.333447498710894408e+00 4.255753444816741649e+01
2.247592170027199465e+00 1.510334112553515062e+01
-7.286587467294847187e-02 5.010618871383707429e+00
-1.060429465164836049e+00 7.249021301179560339e+00
7.817773356097612591e-01 6.222351604946194215e+00
2.464580850449676674e+00 1.714831753680650195e+01
-3.452237965490827509e+00 2.883589394075249501e+01
1.865436030604339379e+00 1.195970316855374804e+01
4.827660470940100979e+00 5.161261124535519684e+01
-2.961781727487219129e+00 2.254430200255435324e+01
1.864394089847918323e+00 1.195193064451969533e+01
-3.043348155854230797e-01 5.185239359954826988e+00
2.190159110985815616e+00 1.459359386286835658e+01
2.440576728574002985e+00 1.691282953611396778e+01
1.655302213405954959e+00 1.048005083541330862e+01
-3.240333081990047770e+00 2.599951696447824290e+01
-2.093922638257107671e+00 1.376902403001121300e+01
1.295594816354833867e+00 8.357131856331031727e+00
1.105998511324393085e+00 7.446465414103547786e+00
-3.042079771185829173e+00 2.350849866851605441e+01
1.588209821962573542e+00 1.004482087715677885e+01
3.516562794347233734e+00 2.973242777317445018e+01
-1.569335448110199316e+00 9.925627497390479448e+00
3.190056339244772943e+00 2.535291889511152519e+01
-1.028784521867636137e+00 7.116795184868841773e+00
-2.364749471932379166e+00 1.618408013000892964e+01
-3.617658013258436611e+00 3.117489900178595619e+01
1.650502473843307172e+00 1.044831683232575337e+01
2.967561894111852894e+00 2.261284719076945748e+01
-5.195480327122128372e-01 5.539860316590260680e+00
-2.941367513744266304e+00 2.230328570182025416e+01
-8.885360071417780503e-01 6.578992471974907552e+00
-1.423531771712855942e+00 9.052885410151885637e+00
-1.802456815792727873e+00 1.149770114559531820e+01
-5.225036679638765946e-01 5.546020166071410351e+00
-4.268793234790360103e-01 5.364451913627839019e+00
-3.712444233385486569e+00 3.256448437199431112e+01
-3.036760547432750812e+00 2.344382924488812137e+01
2.650804308703341050e+00 1.905352696608039764e+01
4.620723601364144173e+00 4.770217320040725184e+01
-4.993192363293986524e+00 5.486393995371476962e+01
-2.614210360981346071e+00 1.866819162292443934e+01
-4.282471245049096709e+00 4.167911992934472210e+01
5.884866242982278450e-01 5.692633013955846977e+00
-3.605724808410901705e+00 3.100250278797966885e+01
3.330911479656279539e+00 2.718994257061197217e+01
2.418956222265888911e-01 5.117026984104777299e+00
2.855226248174268733e+00 2.130463385652662112e+01
-2.226271118340161781e+00 1.491256618471110862e+01
3.884229752088568688e+00 3.517448153402004607e+01
-4.475736222798296637e+00 4.506442947213752603e+01
-2.801392167357017460e+00 2.069559615065849556e+01
-3.956026751492766280e+00 3.630029531705281443e+01
-1.452250212271208873e+00 9.218061358083541990e+00
-4.309419938089789071e+00 4.214220040561160374e+01
1.308358053499039109e+00 8.423601592311587893e+00
2.962726490921856026e+00 2.255549652002027017e+01
-3.219975655764022449e+00 2.573648644742589298e+01
3.056731018834629054e+00 2.368720904301157759e+01
4.038126647268768465e+00 3.761293363876421125e+01
8.645717383503370712e-01 6.494968581508247851e+00
7.349651479360499451e-01 6.080347537361319610e+00
-3.512104234012090043e+00 2.966975230113130024e+01
3.066399118470206631e+00 2.380560710750972220e+01
-4.881126585434405030e+00 5.265079348606906962e+01
1.915632418204038956e+00 1.233929512334850820e+01
-2.993409764449741495e+00 2.292100403580611356e+01
4.943078034129012366e+00 5.386804090297748360e+01
3.618266691215445974e-01 5.261837076975183436e+00
1.762280951335370105e+00 1.121126830287899523e+01
-4.989055416288822542e+00 5.478134789360166934e+01
-2.677616016701971358e+00 1.933925506579786457e+01
7.022654430238928214e-01 5.986353504931089198e+00
-4.893113197668799152e+00 5.288511353040116347e+01
4.121161189411230552e+00 3.896793909821877833e+01
1.291436680636671497e+00 8.335617400187729231e+00
3.317344259647272864e+00 2.700954587402942408e+01
-1.889637451565677750e+00 1.214145939671925944e+01
2.522664529291499314e+00 1.772767265469100550e+01
-1.326125350332312269e+00 8.517216889587995610e+00
3.067767349397119148e+00 2.382239302005405079e+01
2.452308938374439862e+00 1.702763825846234624e+01
3.680489420823235491e+00 3.209200475358350957e+01
-3.541460060302501489e+00 3.008387871743559572e+01
1.088202222645210604e+00 7.368368154739952658e+00
-5.055743278008950625e-02 5.005112108018626493e+00
3.762843535161994879e-01 5.283179829402208760e+00
-3.920829310422250025e+00 3.574580496293243215e+01
-9.800488182916033963e-02 5.019209913724695049e+00
-1.765317683148154515e+00 1.123269304487113729e+01
-2.008039733229372015e+00 1.306444714045577449e+01
1.154999108404668462e+00 7.668045880831158456e+00
-3.977802724377993648e+00 3.664582902813798171e+01
-1.889687367030763454e-01 5.071418366902313402e+00
-2.694982979167139803e-01 5.145258665160011624e+00
9.112740356886304127e-01 6.660840736240486670e+00
1.528890222512079511e+00 9.675010624986072116e+00
1.581549909432155232e+00 1.000260023204971560e+01
3.338219846552716419e+00 2.728742348783688243e+01
1.506646030738259867e+00 9.539964523878706970e+00
-7.385067416793127393e-01 6.090784415011590625e+00
-2.677298897613619388e+00 1.933585877432620492e+01
-3.181451055898051550e+00 2.524326164214965473e+01
3.526227725506814181e-03 5.000024868563944125e+00
-2.593770387054198601e+00 1.845528964151857565e+01
3.401240564681989653e+00 2.813687475767651947e+01
1.899343804093856392e+00 1.221501377229944296e+01
2.282248323058970740e+00 1.541731481621096833e+01
3.108251944609147444e+00 2.432246030233309142e+01
7.031586213900142823e-01 5.988864093670210664e+00
-3.644370771690862654e+00 3.156287664310930907e+01
-1.924162964166395984e+00 1.240480622533922173e+01
2.061388887375395385e+00 1.349864828998954103e+01
3.052436048544640457e+00 2.363473166090963673e+01
1.642406236119615670e-01 5.053949964888891699e+00
3.541084857778940886e+00 3.007856393998260458e+01
1.463545498446309878e+00 9.283930852044914417e+00
-2.324717051898768094e+00 1.580861874277779933e+01
6.408649670865305126e-01 5.821415812077639806e+00
4.215323819146835405e+00 4.053790980053332760e+01
-4.404098306009855968e+00 4.379216377799776438e+01
1.661750476069810745e+00 1.052282928943648521e+01
-3.938311434384647036e+00 3.602059390840970821e+01
3.811735998439118589e+00 3.405866264359332973e+01
4.749977613822411016e+00 5.012457466362808844e+01
-3.456628220977822963e+00 2.889655731612061729e+01
-1.074907982497904868e+00 7.310854341675431911e+00
7.551387033420731143e-01 6.140468922570295085e+00
-1.857964165831505809e+00 1.190406168302792622e+01
-6.132681307500211787e-01 5.752195600387250529e+00
5.333254582567272806e-01 5.568872088849496471e+00
2.805636726620821975e+00 2.074319488352720242e+01
4.443358569933099744e+00 4.448687076199584567e+01
4.961896790123205392e+00 5.424083951166993955e+01
-1.840131677734334836e+00 1.177216918280275593e+01
-1.476645028091716494e+00 9.360961077975971989e+00
3.188788160332201471e+00 2.533673986294965275e+01
-2.189597271632925946e+00 1.458867242388470586e+01
3.279281120094969637e+00 2.650736932922263733e+01
-2.877171397520407403e+00 2.155623050141906916e+01
-1.228812593152079913e+00 8.019960778178278460e+00
-2.348001571916421781e+00 1.602622276344397534e+01
-2.683303916141981382e+00 1.940023981276578624e+01
4.985494410977958424e+00 5.471030904378492465e+01
2.840650124635981655e-01 5.161385862611888697e+00
1.796985616958175491e+00 1.145831461510910998e+01
4.642128735099898762e+00 4.809871838648037112e+01
-4.713009589398259536e+00 4.942491877951989920e+01
-4.213275315013659039e+00 4.050337776020689518e+01
8.241928051441664849e-01 6.358587560102820113e+00
-4.346815649339403009e+00 4.278961257868387236e+01
-3.792087824766525728e-01 5.287598601414850386e+00
-4.866143178993707075e+00 5.235869887693396407e+01
2.602444708561236553e+00 1.854543692223676032e+01
2.031486272664296600e+00 1.325387295204695448e+01
4.769410090648698031e+00 5.049454522556324321e+01
-9.308014930372934259e-01 6.732782838880909004e+00
9.068523758863635820e-01 6.644762463301485234e+00
9.746901923399500234e-01 6.900041942087377755e+00
1.527625392563525253e+00 9.667278680009729896e+00
-3.503697974728306797e+00 2.955179899623047746e+01
1.311375224547095542e-01 5.034394099591119165e+00
2.533977392522275274e+00 1.784208285162797836e+01
4.839156593819613050e+00 5.183487307901567931e+01
-3.535485918954130113e+00 2.999932136624585866e+01
8.819649700070355536e-01 6.555724416639022500e+00
2.635371985861128863e+00 1.889037100772326028e+01
-4.946938304322189062e+00 5.394439717354018882e+01
4.028717158256108988e+00 3.746112388245435909e+01
1.548776370294647542e+00 9.797416490366126496e+00
4.323672174321366413e+00 4.238828214200170663e+01
2.158106826922489674e+00 1.431485015281891293e+01
1.606963965876476053e+00 1.016466637525090455e+01
-2.118511245946350652e+00 1.397617979840231861e+01
-4.898400705933960708e-01 5.479886589517886542e+00
3.666882016396089128e-01 5.268920474443381075e+00
1.547587184874402944e+00 9.790052189574957708e+00
-2.163478199870318086e+00 1.436127584262822410e+01
-3.201324452003442289e-01 5.204969564939903037e+00
-1.420921749462119799e+00 9.038037236188982249e+00
-1.229464452364510407e+00 8.023165679255932048e+00
-3.502686873975913162e+00 2.953763067424630862e+01
-1.168903916050219038e+00 7.732672729915075038e+00
1.239025228272233825e+00 8.070367032590121781e+00
2.374406293041189109e+00 1.627561048886720130e+01
1.098468590720706572e+00 7.413266489599870113e+00
2.808833504320769059e+00 2.077909130998978426e+01
-3.172935316247991189e+00 2.513503704218748069e+01
-3.887583006236532412e-01 5.302266032607581892e+00
-3.671248288953826489e+00 3.195612799829279638e+01
-2.660734880513708767e+00 1.915902020876460199e+01
-1.019127917894938840e+00 7.077243426065746412e+00
4.868272679791402879e+00 5.240015776960673577e+01
-2.562586868241887306e+00 1.813370291457152916e+01
-1.210750845554683153e+00 7.931835220022760424e+00
4.695213188971161244e+00 4.909005377977748452e+01
-4.936636791904010835e+00 5.374076563036064869e+01
4.325752623268662944e+00 4.242427151543143538e+01
3.884533790665010144e+00 3.517920554163654856e+01
2.762642891702937753e+00 2.026439149415353924e+01
3.986542110499707192e+00 3.678503599757492282e+01
-4.544399813025444601e+00 4.630313932125139331e+01
-1.413463591050364343e+00 8.995758646449983686e+00
-3.435571759604011177e+00 2.860630663077720470e+01
2.836874958179498307e+00 2.109571905669185909e+01
1.759908597550873921e+00 1.119455654346696782e+01
3.229787691056216659e+00 2.586305705859649606e+01
1.319867095273919766e+00 8.484098298373629277e+00
2.608325561519995617e+00 1.860672446975720007e+01
-8.210278964227075704e-01 6.348173613408592431e+00
-2.044178849240015694e+00 1.335733433536046988e+01
1.730146269041662244e+00 1.098681222455756767e+01
2.828462288566679916e-02 5.001600039783569152e+00
2.220881429765078074e+00 1.486462865015075430e+01
-1.662012706592195244e-01 5.055245724737478241e+00
3.042094076879632070e+00 2.350867274517228012e+01
-9.298311272936663485e-01 6.729171850568420155e+00
3.718227042255460191e+00 3.265042467551957373e+01
-4.545039516245931388e+00 4.631476840847410159e+01
2.879137862126489367e+00 2.157886965826058301e+01
1.924835031516472839e+00 1.240997979710604326e+01
3.703880141957155203e+00 3.243745621196911344e+01
-4.919672302789122043e-01 5.484063511336608521e+00
-1.582872711986213154e+00 1.001097204470117852e+01
2.969734213810300005e+00 2.263864260135096274e+01
-2.960157574845194706e+00 2.252506573582676808e+01
1.602105788274581499e+00 1.013348591364583662e+01
4.967343423946523728e+00 5.434900138284955062e+01
-4.793557929265661599e+00 5.095639524245139285e+01
-1.285709822044678319e+00 8.306099493004316159e+00
-4.318507225849563369e+00 4.229900931942978559e+01
2.095968493781068531e+00 1.378616785384576282e+01
-3.054673050774457721e+00 2.366205489425546560e+01
2.489904595599927717e-01 5.123992497903793186e+00
-5.810694099799089685e-01 5.675283318428799184e+00
3.083015113464366408e+00 2.400996437969940089e+01
-1.282674988418711415e+00 8.290510251829882549e+00
7.753593688785294091e-01 6.202364301815422643e+00
-3.976571693233345250e+00 3.662624486284943259e+01
3.020600761523910549e+00 2.324805792103765612e+01
-2.114685327667864545e+00 1.394378807010748744e+01
-1.395323856914192362e-01 5.038938573313478386e+00
-1.515543898719515781e+00 9.593746617891898865e+00
-3.739466322009753263e+00 3.296721674689030124e+01
-5.370936427761066057e-01 5.576939162221016488e+00
3.775788925102260052e+00 3.351316401384976018e+01
-3.435686736470575653e-01 5.236078867023196359e+00
8.414162519345911306e-01 6.415962618039310783e+00
1.365302443974085733e+00 8.728101527043222063e+00
4.835385758252666477e+00 5.176191086222542737e+01
9.238699576677742442e-01 6.707071397362110332e+00
-2.662496836274073075e-01 5.141777788063389032e+00
1.204467075404400234e+00 7.901481871466458529e+00
-3.066508185300299338e+00 2.380694490102747096e+01
4.578937487226538039e+00 4.693333702385696427e+01
-2.604603039112008744e+00 1.856791398270302551e+01
5.789160782986080278e-03 5.000067028765142751e+00
-4.388575911176870292e+00 4.351919705632379731e+01
-4.310041660488436399e+00 4.215291823029183860e+01
-1.244358910463180479e+00 8.096858196098226657e+00
-2.919669859138750212e+00 2.204894417272657847e+01
-2.713641459974124537e+00 1.972769994658099790e+01
3.468174494078503756e+00 2.905646864275336938e+01
3.355481860259866167e+00 2.751851702906602526e+01
-3.858085105324013941e+00 3.476964135984601967e+01
4.090628436295389747e+00 3.846648200765692849e+01
-7.405212062726818090e-02 5.010967433138790561e+00
-3.193501747380719458e+00 2.539690682104741626e+01
1.522487623652582833e+00 9.635937128350576586e+00
-8.647685572254761865e-01 6.495649315131663215e+00
2.010062852139928857e+00 1.308070533910581013e+01
4.965561593491026215e+00 5.431360387750628149e+01
3.094820920667986641e-01 5.191558330620084760e+00
3.460262994517034230e+00 2.894683998244798673e+01
-8.019132736907330639e-01 6.286129797042777412e+00
-6.339064977116235511e-01 5.803674895682033430e+00
1.008635938423731560e+00 7.034692912559843414e+00
-3.383263575653419064e+00 2.789294484468631552e+01
2.505287034343069763e+00 1.755292624889498754e+01
-5.382657328789424156e-01 5.579459998383409669e+00
-2.434832258107647363e+00 1.685681625024317043e+01
-2.923457227312828088e+00 2.209320431985521793e+01
2.841677367261947751e+00 2.115026051921758921e+01
-3.616184120815422176e-01 5.261535751912751913e+00
-3.477771169559492392e+00 2.918978461563839844e+01
-3.027566965636520280e+00 2.333232346282705194e+01
-4.855644171802863340e+00 5.215456064632623168e+01
-3.612787960208747595e+00 3.110447369085856550e+01
-1.259834478416104186e+00 8.174365826011953828e+00
3.326036566687665896e+00 2.712503848588695377e+01
9.526256571055311539e-01 6.814991285151489997e+00
-2.138330371311768729e+00 1.414491355374865300e+01
9.258403535888293234e-01 6.714360720666976867e+00
-1.883942159547778772e+00 1.209847612104309533e+01
1.472875131854784136e+00 9.338722308072494371e+00
4.441220284555900122e-01 5.394488752319015923e+00
-2.056168708784688270e+00 1.345565951797058446e+01
-1.926270411749020361e+00 1.242103539835948212e+01
3.475130676899606641e+00 2.915306644305743689e+01
3.245069930589956186e+00 2.606095770883820606e+01
-3.397894376707660591e+00 2.809137239052308388e+01
8.381950133051763174e-01 6.405141760659329719e+00
-2.056146685227436599e+00 1.345547838234354998e+01
-3.663247848193781131e+00 3.183876959459273692e+01
5.258546223212947623e-01 5.553046167633342911e+00
-3.353843525172681694e-01 5.224965327826854633e+00
-2.202226451899472970e+00 1.469960269089148319e+01
-1.466334935099558034e+00 9.300276283786850229e+00
4.044476070982952365e+00 3.771557337750739691e+01
3.143580234492107550e+00 2.476419338137890946e+01
1.625943589663715549e+00 1.028738511353705931e+01
-3.311789797705946281e+00 2.693590332837838375e+01
2.026518101547730488e+00 1.321355123180123492e+01
1.155761365860632495e-01 5.026715686696320518e+00
4.342198486603747298e+00 4.270937539412774697e+01
2.520036153270442725e+00 1.770116442758018138e+01
4.953533482525889653e+00 5.407498792501013440e+01
3.175819908430124627e+00 2.517166418156224950e+01
2.282346768722989694e+00 1.541821354540054401e+01
4.505688212785633695e+00 4.560245254167079310e+01
-1.443202640913013646e+00 9.165667725476595251e+00
2.187579292490995364e+00 1.457100632187080791e+01
-1.934617611567055473e+00 1.248549060597083660e+01
-2.643754493773862180e+00 1.897887564669898097e+01
-1.021902518704491669e+00 7.088569515469167470e+00
-3.997719949785062177e+00 3.696352959381896142e+01
-3.182425678895606236e+00 2.525566640338832158e+01
1.374652858220013485e-01 5.037793409612248752e+00
1.599652460583476099e+00 1.011777598930153843e+01
-3.051883899052496574e-01 5.186279906665917316e+00
-4.519859054239331542e+00 4.585825174037852747e+01
-4.833290909874611074e+00 5.172140203895309440e+01
2.015447067334436682e+00 1.312405376245396305e+01
2.930482216349393987e+00 2.217545204068011344e+01
8.982207936827544259e-01 6.613601188408154918e+00
6.326234352184334497e-01 5.800424821575142609e+00
-3.871153674623784013e-02 5.002997166154510289e+00
2.590025879696352895e+00 1.841646811499373371e+01
1.604763301042489765e+00 1.015053050474557850e+01
3.625308485906815648e+00 3.128572323597593652e+01
-1.497172002476646391e+00 9.483048009999862415e+00
3.369092615488423093e+00 2.770157010347724835e+01
6.019751982101784193e-02 5.007247482785203374e+00
2.277069792846635465e+00 1.537009368298923917e+01
2.198168993742488198e+00 1.466389385010172575e+01
-2.452628344173027664e+00 1.703077158928185497e+01
-4.870862503570396740e+00 5.245060305737614925e+01
9.250402069073837552e-01 6.711398768790511227e+00
4.715703363228469058e+00 4.947571641992858815e+01
1.358917400230587269e+00 8.693313001298916376e+00
-1.116734934551739666e+00 7.494193828096556764e+00
1.004254925085216854e+00 7.017055909115828882e+00
-1.124046713733519720e+00 7.526962029310250379e+00
4.754041883234780386e+00 5.020182845510099412e+01
-4.628635825753368849e-01 5.428485392148951760e+00
-4.538011504168658838e+00 4.618709682393418348e+01
-3.176894590032995680e+00 2.518531847236183197e+01
-4.807452862625409828e+00 5.122320605273049665e+01
-2.462029834332560618e+00 1.712318181028723174e+01
9.788289349264829298e-01 6.916212167698626345e+00
8.993765831095714702e-01 6.617756476491695850e+00
2.450176597275496526e+00 1.700673071567306138e+01
4.047882325656694036e+00 3.777070264472769168e+01
1.409338028379824692e+00 8.972467356475062772e+00
1.380459898065677038e+00 8.811339060334999473e+00
2.856401136354898895e+00 2.131805490353911381e+01
2.988368367865080089e+00 2.286069100411320676e+01
2.178253785540650966e+00 1.448957910844435304e+01
-5.827247845053751263e-01 5.679136348953671920e+00
3.260316978109495167e+00 2.625933359549805957e+01
-1.797457449752562830e+00 1.146170656734197379e+01
3.893552679913705461e+00 3.531950494252639317e+01
7.229436037248895275e-01 6.045294908333460171e+00
-4.256964601858895136e+00 4.124349524295932667e+01
-2.513897041499585150e+00 1.763935667052073342e+01
-6.560391906639173598e-01 5.860774839373934952e+00
4.719867716942452773e+00 4.955430253087112646e+01
-4.638114137765030343e+00 4.802420550987169889e+01
-7.122461629231722213e-01 6.014589193197563688e+00
-1.531791898126861895e-01 5.046927728383342249e+00
4.351402489565780130e+00 4.286940725239853833e+01
-4.223313591481554496e+00 4.067275538398565260e+01
-1.859464031292592523e-01 5.069152129673417662e+00
-4.649078864984326209e+00 4.822786858568790080e+01
4.172106662347639272e+00 3.981294800401111900e+01
-4.845146197141692035e+00 5.195088334335319757e+01
1.660607153601939778e+00 1.051523223718787392e+01
2.517684475649747178e+00 1.767747023785548421e+01
-2.560523691650766764e+00 1.811256315100974135e+01
-2.861680159615497487e+00 2.137842667187395662e+01
